Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
116,97.36190529913804,178.47961209010867,5.345530493380025,-0.30079338892536006,0.013700000000000045,0.016199999999999992,0.0112,4000,0.0005028544434101248,0.0005028544434101248,0.0005028544434101248,116_117:0.008425962125907571; 116_115:0.006356993067934191,116_117:460; 116_115:460
117,86.69284249055005,183.22010243042342,5.2645427296848855,-0.3019670571929324,0.02089999999999992,0.03059999999999996,0.0112,4000,0.0010889867291256539,0.0010889867291256539,0.0010889867291256539,117_118:0.2777748224216665,117_118:460
118,72.05251081366684,69.10172983229448,5.207349837541058,-0.3041092555021294,0.08810000000000007,0.1634,0.0128,4000,0.0050551920041091115,0.0050551920041091115,0.0050551920041091115,118_119:0.1365978832897999; 118_110:0.07579198501927403,118_119:460; 118_110:460
119,89.28107832546031,61.941839147059646,5.256821275692022,-0.3228499676351068,0.046699999999999964,0.0606,0.03280000000000005,4000,0.002295568274972084,0.002295568274972084,0.002295568274972084,119_120:0.0735612892084988,119_120:460
120,138.49632870493855,154.71023906305024,5.112049779291126,0,0.009500000000000064,0.01100000000000001,0.008,4000,0.0002845926841910597,0.0002845926841910597,0.0002845926841910597,undefined,undefined
121,43.93011706540896,80.39609321259907,5.3008263333083505,-0.3028626356542151,0.035600000000000076,0.05900000000000005,0.0122,4000,0.0020432070826417455,0.0020432070826417455,0.0020432070826417455,121_120:0.015442650920500456; 121_122:0.03056609201013452,121_120:460; 121_122:460
122,44.57753143444934,62.33769633755847,5.173804139768331,-0.30345829244280487,0.042100000000000026,0.056400000000000006,0.0278,4000,0.003934691570620889,0.003934691570620889,0.003934691570620889,undefined,undefined
123,67.0701257437875,32.82186020093616,5.393469518285418,-0.30029034127711757,0.017100000000000004,0.021,0.01319999999999999,4000,0.0008844906434297314,0.0008844906434297314,0.0008844906434297314,123_122:0.02730908434353685; 123_124:0.018616415477231946,123_122:460; 123_124:460
124,74.9393213603265,95.65330197660586,5.197650399137995,-0.3029580216668029,0.016799999999999926,0.019000000000000017,0.0146,4000,0.0002200870614112407,0.0002200870614112407,0.0002200870614112407,undefined,undefined
125,139.0587269070128,33.482175114985594,5.299273319380296,-0.3022819891806795,0.017199999999999993,0.020399999999999974,0.014,4000,0.0019661846462918045,0.0019661846462918045,0.0019661846462918045,125_124:0.019462695299777122,125_124:460
126,135.32688524809615,8.876124859530945,5.266899578664681,-0.3019690842547404,0.04709999999999992,0.04479999999999995,0.0494,4000,0.0014677629743152646,0.0014677629743152646,0.0014677629743152646,126_125:0.02967346620421596,126_125:460
